tag,detected_at,START_DATE,RIVER_CODE,GEAR_CODE,SPECIES_CODE,TOTAL_LENGTH,WEIGHT,START_RM,STATION_ID,TRIP_ID,antenna
3DD.003BA07EBA,11/5/2019,12/14/2018,BAC,BP2,FMS,214,78,,1,BAC20181023,1
3DD.003BA07EBA,11/5/2019,12/13/2018,BAC,BP2,FMS,210,81,,1,BAC20181023,2
3DD.003BA07EBA,11/5/2019,12/13/2018,BAC,BP2,FMS,210,81,,1,BAC20181023,3
3DD.003BA07EBA,11/5/2019,12/14/2018,BAC,BP2,FMS,214,78,,1,BAC20181023,2
3DD.003BA07EBA,11/5/2019,12/14/2018,BAC,BP2,FMS,214,78,,1,BAC20181023,3
3DD.003BA07EBD,12/1/2019,12/16/2018,BAC,BP2,FMS,196,67,,1,BAC20181023,1
3DD.003BA07EBD,12/1/2019,12/16/2018,BAC,BP2,FMS,196,67,,1,BAC20181023,2
3DD.003BA07EBD,12/1/2019,12/16/2018,BAC,BP2,FMS,196,67,,1,BAC20181023,3
3DD.003BA07ECF,12/19/2018,12/18/2018,BAC,BP2,FMS,222,91,,1,BAC20181023,02
3DD.003BA07ECF,12/19/2018,12/18/2018,BAC,BP2,FMS,222,91,,1,BAC20181023,03
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,1
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,1
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,1
3DD.003BA07EFC,3/20/2019,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,1
3DD.003BA07EFC,1/11/2020,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,1
3DD.003BA07EFC,1/11/2020,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,2
3DD.003BA07EFC,1/11/2020,12/16/2018,BAC,BP2,FMS,182,49,,1,BAC20181023,3
3DD.003BA07F00,11/21/2019,12/14/2018,BAC,BP2,FMS,189,54,,1,BAC20181023,1
3DD.003BA07F00,11/21/2019,12/14/2018,BAC,BP2,FMS,189,54,,1,BAC20181023,2
3DD.003BA07F00,11/21/2019,12/14/2018,BAC,BP2,FMS,189,54,,1,BAC20181023,3
3DD.003BA07F05,11/21/2019,12/15/2018,BAC,BP2,FMS,334,290,,1,BAC20181023,1
3DD.003BA07F05,11/21/2019,12/15/2018,BAC,BP2,FMS,334,290,,1,BAC20181023,2
3DD.003BA07F05,11/21/2019,12/15/2018,BAC,BP2,FMS,334,290,,1,BAC20181023,3
3DD.003BA07F05,11/21/2019,12/15/2018,BAC,BP2,FMS,334,290,,1,BAC20181023,3
3DD.003BA07F05,11/21/2019,12/15/2018,BAC,BP2,FMS,334,290,,1,BAC20181023,2
3DD.003BA07F05,11/21/2019,12/15/2018,BAC,BP2,FMS,334,290,,1,BAC20181023,1
3DD.003BA07F05,11/21/2019,12/15/2018,BAC,BP2,FMS,334,290,,1,BAC20181023,1
3DD.003BA07F05,11/21/2019,12/15/2018,BAC,BP2,FMS,334,290,,1,BAC20181023,2
3DD.003BA07F05,11/21/2019,12/15/2018,BAC,BP2,FMS,334,290,,1,BAC20181023,2
3DD.003BA07F05,11/21/2019,12/15/2018,BAC,BP2,FMS,334,290,,1,BAC20181023,2
3DD.003BA07F05,11/21/2019,12/15/2018,BAC,BP2,FMS,334,290,,1,BAC20181023,1
3DD.003BA07F0E,2/17/2019,12/16/2018,BAC,BP2,FMS,145,32,,1,BAC20181023,1
3DD.003BA07F0E,2/17/2019,12/16/2018,BAC,BP2,FMS,145,32,,1,BAC20181023,3
3DD.003BA07F41,4/14/2019,12/16/2018,BAC,BP2,FMS,232,98,,1,BAC20181023,1
3DD.003BA07F41,4/14/2019,12/16/2018,BAC,BP2,FMS,232,98,,1,BAC20181023,3
3DD.003BA0802B,3/22/2019,06/16/2014,COR,HB,FMS,379,,,,SHI20140610,3
3DD.003BA0802B,3/22/2019,06/16/2014,COR,HB,FMS,379,,,,SHI20140610,1
3DD.003BA0802B,4/5/2019,06/16/2014,COR,HB,FMS,379,,,,SHI20140610,1
3DD.003BA0802B,4/5/2019,06/16/2014,COR,HB,FMS,379,,,,SHI20140610,3
3DD.003BA08075,5/9/2019,06/16/2014,COR,HB,FMS,406,,,,SHI20140610,3
3DD.003BA08075,5/9/2019,06/16/2014,COR,HB,FMS,406,,,,SHI20140610,3
3DD.003BA08075,5/9/2019,06/16/2014,COR,HB,FMS,406,,,,SHI20140610,1
3DD.003BA08075,5/18/2019,06/16/2014,COR,HB,FMS,406,,,,SHI20140610,1
3DD.003BA08075,5/18/2019,06/16/2014,COR,HB,FMS,406,,,,SHI20140610,2
3DD.003BA08075,5/18/2019,06/16/2014,COR,HB,FMS,406,,,,SHI20140610,3
3DD.003BA20B5E,5/11/2019,09/03/2015,SHI,HB,FMS,427,560,,SHI,SHI20150830,3
3DD.003BA20B5E,5/11/2019,09/03/2015,SHI,HB,FMS,427,560,,SHI,SHI20150830,1
3DD.003BA20B5E,5/12/2019,09/03/2015,SHI,HB,FMS,427,560,,SHI,SHI20150830,1
3DD.003BA20B5E,5/12/2019,09/03/2015,SHI,HB,FMS,427,560,,SHI,SHI20150830,3
3DD.003BA20B8C,4/17/2019,09/03/2015,SHI,HB,FMS,374,430,,SHI,SHI20150830,1
3DD.003BA20DB9,5/15/2019,06/16/2015,COR,HB,FMS,354,320,108.8,3,SHI20150609,3
3DD.003BA20DB9,5/15/2019,06/16/2015,COR,HB,FMS,354,320,108.8,3,SHI20150609,1
3DD.003BA20DB9,5/19/2019,06/16/2015,COR,HB,FMS,354,320,108.8,3,SHI20150609,1
3DD.003BA20DB9,5/19/2019,06/16/2015,COR,HB,FMS,354,320,108.8,3,SHI20150609,2
3DD.003BA20DB9,5/19/2019,06/16/2015,COR,HB,FMS,354,320,108.8,3,SHI20150609,3
3DD.003BA20DB9,5/22/2019,06/16/2015,COR,HB,FMS,354,320,108.8,3,SHI20150609,2
3DD.003BA20DB9,5/22/2019,06/16/2015,COR,HB,FMS,354,320,108.8,3,SHI20150609,1
3DD.003BA20DB9,5/30/2019,06/16/2015,COR,HB,FMS,354,320,108.8,3,SHI20150609,1
3DD.003BA20DB9,5/30/2019,06/16/2015,COR,HB,FMS,354,320,108.8,3,SHI20150609,2
3DD.003BA20DB9,5/30/2019,06/16/2015,COR,HB,FMS,354,320,108.8,3,SHI20150609,3
3DD.003BA20DC1,4/7/2019,06/16/2015,COR,HB,FMS,385,460,109.15,3,SHI20150609,1
3DD.003BA20DC1,4/21/2019,06/16/2015,COR,HB,FMS,385,460,109.15,3,SHI20150609,1
3DD.003BA20DD3,3/30/2019,06/16/2015,COR,HB,FMS,340,345,109,3,SHI20150609,3
3DD.003BA20DD3,3/30/2019,06/16/2015,COR,HB,FMS,340,345,109,3,SHI20150609,3
3DD.003BA20DD3,3/30/2019,06/16/2015,COR,HB,FMS,340,345,109,3,SHI20150609,3
3DD.003BA20DD3,3/30/2019,06/16/2015,COR,HB,FMS,340,345,109,3,SHI20150609,3
3DD.003BA20DD3,3/30/2019,06/16/2015,COR,HB,FMS,340,345,109,3,SHI20150609,3
3DD.003BA20DD3,3/30/2019,06/16/2015,COR,HB,FMS,340,345,109,3,SHI20150609,3
3DD.003BA20DD3,3/30/2019,06/16/2015,COR,HB,FMS,340,345,109,3,SHI20150609,1
3DD.003BA20E0D,3/27/2019,09/05/2015,SHI,HB,FMS,467,730,,SHI,SHI20150830,3
3DD.003BA20E0D,3/27/2019,09/05/2015,SHI,HB,FMS,467,730,,SHI,SHI20150830,1
3DD.003BA20E0D,3/31/2019,09/05/2015,SHI,HB,FMS,467,730,,SHI,SHI20150830,1
3DD.003BA20E0D,3/31/2019,09/05/2015,SHI,HB,FMS,467,730,,SHI,SHI20150830,3
3DD.003BA20E15,5/14/2019,09/05/2015,SHI,HB,FMS,236,125,,SHI,SHI20150830,3
3DD.003BA20E15,5/14/2019,09/05/2015,SHI,HB,FMS,236,125,,SHI,SHI20150830,1
3DD.003BA20E15,5/26/2019,09/05/2015,SHI,HB,FMS,236,125,,SHI,SHI20150830,1
3DD.003BA20E15,5/26/2019,09/05/2015,SHI,HB,FMS,236,125,,SHI,SHI20150830,2
3DD.003BA20E15,5/26/2019,09/05/2015,SHI,HB,FMS,236,125,,SHI,SHI20150830,3
3DD.003BA20E15,6/12/2019,09/05/2015,SHI,HB,FMS,236,125,,SHI,SHI20150830,3
3DD.003BA20E15,6/12/2019,09/05/2015,SHI,HB,FMS,236,125,,SHI,SHI20150830,2
3DD.003BA20E15,6/12/2019,09/05/2015,SHI,HB,FMS,236,125,,SHI,SHI20150830,1
3DD.003BA20E15,6/12/2019,09/05/2015,SHI,HB,FMS,236,125,,SHI,SHI20150830,1
3DD.003BA20E15,6/12/2019,09/05/2015,SHI,HB,FMS,236,125,,SHI,SHI20150830,2
3DD.003BA20E15,6/12/2019,09/05/2015,SHI,HB,FMS,236,125,,SHI,SHI20150830,3
3DD.003BA20E57,3/31/2019,09/04/2015,SHI,HB,FMS,400,470,,SHI,SHI20150830,3
3DD.003BA20E57,3/31/2019,09/04/2015,SHI,HB,FMS,400,470,,SHI,SHI20150830,1
3DD.003BA20E57,4/3/2019,09/04/2015,SHI,HB,FMS,400,470,,SHI,SHI20150830,1
3DD.003BA20E57,4/3/2019,09/04/2015,SHI,HB,FMS,400,470,,SHI,SHI20150830,3
3DD.003BA20EA8,4/6/2019,06/15/2015,COR,HB,FMS,390,430,108.7,2,SHI20150609,3
3DD.003BA20EA8,4/6/2019,06/15/2015,COR,HB,FMS,390,430,108.7,2,SHI20150609,1
3DD.003BA20EA8,4/14/2019,06/15/2015,COR,HB,FMS,390,430,108.7,2,SHI20150609,1
3DD.003BA20EA8,4/14/2019,06/15/2015,COR,HB,FMS,390,430,108.7,2,SHI20150609,3
3DD.003BA20EC5,3/26/2019,06/15/2015,COR,HB,FMS,450,695,108.9,2,SHI20150609,1
3DD.003BA20EC5,4/6/2019,06/15/2015,COR,HB,FMS,450,695,108.9,2,SHI20150609,1
3DD.003BA20EC5,4/6/2019,06/15/2015,COR,HB,FMS,450,695,108.9,2,SHI20150609,3
3DD.003BA20F6C,3/22/2019,02/06/2017,BAC,BPBN2,FMS,557,1260,,1,BAC20161021,3
3DD.003BA20F6C,3/22/2019,02/06/2017,BAC,BPBN2,FMS,557,1260,,1,BAC20161021,1
3DD.003BA20F6C,4/1/2019,02/06/2017,BAC,BPBN2,FMS,557,1260,,1,BAC20161021,1
3DD.003BA20F6C,4/1/2019,02/06/2017,BAC,BPBN2,FMS,557,1260,,1,BAC20161021,3
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,03
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,02
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,02
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,02
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,02
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,02
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,02
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,02
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,02
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,02
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,02
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,02
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F75,10/22/2018,12/15/2018,BAC,BP2,FMS,231,100,,1,BAC20181023,01
3DD.003BA20F83,12/21/2018,12/16/2018,BAC,BP2,FMS,152,28,,1,BAC20181023,01
3DD.003BA20F83,12/21/2018,12/16/2018,BAC,BP2,FMS,152,28,,1,BAC20181023,02
3DD.003BA20F83,12/21/2018,12/16/2018,BAC,BP2,FMS,152,28,,1,BAC20181023,03
3DD.003BA20F8A,2/28/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,1
3DD.003BA20F8A,2/28/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,1
3DD.003BA20F8A,2/28/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,1
3DD.003BA20F8A,2/28/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,1
3DD.003BA20F8A,2/28/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,1
3DD.003BA20F8A,2/28/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,1
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
3DD.003BA20F8A,3/1/2019,12/16/2018,BAC,BP2,FMS,179,47,,1,BAC20181023,3
