"Date","Site.Name","RiverMile","RiverKM","Temperature.C.Daily","Turbidity.FNU.Daily","Season","Year"
2011-03-03,"LCR",NA,1,15.714375,NA,"spring","2011"
2011-03-03,"Lee's_Ferry",0,NA,8.07083333333333,NA,"spring","2011"
2011-03-03,"National",167,NA,9.09904255319149,NA,"spring","2011"
2011-03-03,"Phantom",88,NA,8.91541666666667,48.3208333333333,"spring","2011"
2011-03-03,"Spencer",246,NA,9.84458333333333,NA,"spring","2011"
2011-03-04,"127-mile",128,NA,9.51875,NA,"spring","2011"
2011-03-04,"30-mile",30,NA,8.37552083333333,14.8242105263158,"spring","2011"
2011-03-04,"Above_LCR",61,NA,8.73927083333333,16.3635416666667,"spring","2011"
2011-03-04,"Below_LCR",66,NA,8.83010416666667,NA,"spring","2011"
2011-03-04,"Diamond",225,NA,9.80895833333333,78.4229166666667,"spring","2011"
2011-03-04,"Glen_Canyon_Dam",-16,NA,7.85527777777778,NA,"spring","2011"
2011-03-04,"LCR",NA,1,15.4788541666667,NA,"spring","2011"
2011-03-04,"Lee's_Ferry",0,NA,8.05416666666667,NA,"spring","2011"
2011-03-04,"National",167,NA,9.6153125,NA,"spring","2011"
2011-03-04,"Phantom",88,NA,9.16947916666667,47.4927083333333,"spring","2011"
2011-03-04,"Spencer",246,NA,10.105625,NA,"spring","2011"
2011-03-05,"127-mile",128,NA,9.5590625,NA,"spring","2011"
2011-03-05,"30-mile",30,NA,8.233125,39.1072916666667,"spring","2011"
2011-03-05,"Above_LCR",61,NA,8.64989583333333,20.1958333333333,"spring","2011"
2011-03-05,"Below_LCR",66,NA,8.73635416666667,NA,"spring","2011"
2011-03-05,"Diamond",225,NA,10.1635714285714,56.302380952381,"spring","2011"
2011-03-05,"Glen_Canyon_Dam",-16,NA,7.85069444444444,NA,"spring","2011"
2011-03-05,"LCR",NA,1,14.6678125,NA,"spring","2011"
2011-03-05,"Lee's_Ferry",0,NA,7.975,NA,"spring","2011"
2011-03-05,"National",167,NA,9.86083333333333,NA,"spring","2011"
2011-03-05,"Phantom",88,NA,9.09114583333333,45.9541666666667,"spring","2011"
2011-03-05,"Spencer",246,NA,10.306875,NA,"spring","2011"
2011-03-06,"127-mile",128,NA,9.4415625,NA,"spring","2011"
2011-03-06,"30-mile",30,NA,8.2,40.996875,"spring","2011"
2011-03-06,"Above_LCR",61,NA,8.55354166666667,51.2739583333333,"spring","2011"
2011-03-06,"Below_LCR",66,NA,8.63989583333333,NA,"spring","2011"
2011-03-06,"Diamond",225,NA,10.4690804597701,46.575,"spring","2011"
2011-03-06,"Glen_Canyon_Dam",-16,NA,7.84680555555556,NA,"spring","2011"
2011-03-06,"LCR",NA,1,15.228125,NA,"spring","2011"
2011-03-06,"Lee's_Ferry",0,NA,7.96666666666667,NA,"spring","2011"
2011-03-06,"National",167,NA,9.84572916666667,NA,"spring","2011"
2011-03-06,"Phantom",88,NA,8.98041666666667,53.3989583333333,"spring","2011"
2011-03-06,"Spencer",246,NA,10.5568085106383,NA,"spring","2011"
2011-03-07,"127-mile",128,NA,9.38291666666667,NA,"spring","2011"
2011-03-07,"30-mile",30,NA,8.17208333333333,31.1789473684211,"spring","2011"
2011-03-07,"Above_LCR",61,NA,8.59791666666667,43.4416666666667,"spring","2011"
2011-03-07,"Below_LCR",66,NA,8.705625,NA,"spring","2011"
2011-03-07,"Diamond",225,NA,10.5211458333333,51.25625,"spring","2011"
2011-03-07,"Glen_Canyon_Dam",-16,NA,7.91652777777778,NA,"spring","2011"
2011-03-07,"LCR",NA,1,15.8141666666667,NA,"spring","2011"
2011-03-07,"Lee's_Ferry",0,NA,8.0125,NA,"spring","2011"
2011-03-07,"National",167,NA,9.7190625,NA,"spring","2011"
2011-03-07,"Phantom",88,NA,9.051875,62.3458333333333,"spring","2011"
2011-03-07,"Spencer",246,NA,10.6496875,NA,"spring","2011"
2011-03-08,"127-mile",128,NA,9.32822916666667,NA,"spring","2011"
2011-03-08,"30-mile",30,NA,8.18416666666667,20.5177083333333,"spring","2011"
2011-03-08,"Above_LCR",61,NA,8.52541666666667,24.1166666666667,"spring","2011"
2011-03-08,"Below_LCR",66,NA,8.58697916666667,NA,"spring","2011"
2011-03-08,"Diamond",225,NA,10.1888541666667,47.7458333333333,"spring","2011"
2011-03-08,"Glen_Canyon_Dam",-16,NA,7.75291666666667,NA,"spring","2011"
2011-03-08,"LCR",NA,1,15.3476041666667,NA,"spring","2011"
2011-03-08,"Lee's_Ferry",0,NA,7.85416666666667,NA,"spring","2011"
2011-03-08,"National",167,NA,9.6284375,NA,"spring","2011"
2011-03-08,"Phantom",88,NA,8.84635416666667,48.6458333333333,"spring","2011"
2011-03-08,"Spencer",246,NA,10.4007291666667,NA,"spring","2011"
2011-03-09,"127-mile",128,NA,9.2465625,NA,"spring","2011"
2011-03-09,"30-mile",30,NA,8.03458333333333,22.259375,"spring","2011"
2011-03-09,"Above_LCR",61,NA,8.40635416666667,22.24375,"spring","2011"
2011-03-09,"Below_LCR",66,NA,8.5228125,NA,"spring","2011"
2011-03-09,"Diamond",225,NA,10.1905208333333,66.9072916666667,"spring","2011"
2011-03-09,"Glen_Canyon_Dam",-16,NA,7.71027777777778,NA,"spring","2011"
2011-03-09,"LCR",NA,1,15.7010416666667,NA,"spring","2011"
2011-03-09,"Lee's_Ferry",0,NA,7.875,NA,"spring","2011"
2011-03-09,"National",167,NA,9.50239583333333,NA,"spring","2011"
2011-03-09,"Phantom",88,NA,8.87322916666667,33.9635416666667,"spring","2011"
2011-03-09,"Spencer",246,NA,10.3475,NA,"spring","2011"
2011-03-10,"127-mile",128,NA,9.32135416666667,NA,"spring","2011"
2011-03-10,"30-mile",30,NA,8.17479166666667,12.8263157894737,"spring","2011"
2011-03-10,"Above_LCR",61,NA,8.49885416666667,18.840625,"spring","2011"
2011-03-10,"Below_LCR",66,NA,8.60645833333333,NA,"spring","2011"
2011-03-10,"Diamond",225,NA,10.2142708333333,54.209375,"spring","2011"
2011-03-10,"Glen_Canyon_Dam",-16,NA,7.73069444444444,NA,"spring","2011"
2011-03-10,"LCR",NA,1,14.0067708333333,NA,"spring","2011"
2011-03-10,"Lee's_Ferry",0,NA,7.9375,NA,"spring","2011"
2011-03-10,"National",167,NA,9.63208333333333,NA,"spring","2011"
2011-03-10,"Phantom",88,NA,8.92854166666667,117.870833333333,"spring","2011"
2011-03-10,"Spencer",246,NA,10.3902083333333,NA,"spring","2011"
2011-03-11,"127-mile",128,NA,9.41625,NA,"spring","2011"
2011-03-11,"30-mile",30,NA,8.24677083333333,10.9694736842105,"spring","2011"
2011-03-11,"Above_LCR",61,NA,8.66302083333333,12.9416666666667,"spring","2011"
2011-03-11,"Below_LCR",66,NA,8.76260416666667,NA,"spring","2011"
2011-03-11,"Diamond",225,NA,10.3426041666667,36.0802083333333,"spring","2011"
2011-03-11,"Glen_Canyon_Dam",-16,NA,7.87694444444444,NA,"spring","2011"
2011-03-11,"LCR",NA,1,14.2205208333333,NA,"spring","2011"
2011-03-11,"Lee's_Ferry",0,NA,8.03333333333333,NA,"spring","2011"
2011-03-11,"National",167,NA,9.70927083333333,NA,"spring","2011"
2011-03-11,"Phantom",88,NA,9.055625,198.692708333333,"spring","2011"
2011-03-11,"Spencer",246,NA,10.461875,NA,"spring","2011"
2011-03-12,"127-mile",128,NA,9.668125,NA,"spring","2011"
2011-03-12,"30-mile",30,NA,8.41854166666667,37.0302083333333,"spring","2011"
2011-03-12,"Above_LCR",61,NA,8.80604166666667,18.0854166666667,"spring","2011"
2011-03-12,"Below_LCR",66,NA,8.94604166666667,NA,"spring","2011"
2011-03-12,"Diamond",225,NA,10.5497916666667,60.940625,"spring","2011"
2011-03-12,"Glen_Canyon_Dam",-16,NA,7.91041666666667,NA,"spring","2011"
2011-03-12,"LCR",NA,1,15.0832291666667,NA,"spring","2011"
2011-03-12,"Lee's_Ferry",0,NA,8.10416666666667,NA,"spring","2011"
2011-03-12,"National",167,NA,9.89020833333333,NA,"spring","2011"
2011-03-12,"Phantom",88,NA,9.29604166666667,154.366666666667,"spring","2011"
2011-03-12,"Spencer",246,NA,10.7321875,NA,"spring","2011"
2011-03-13,"127-mile",128,NA,9.90385416666667,NA,"spring","2011"
2011-03-13,"30-mile",30,NA,8.49364583333333,62.88125,"spring","2011"
2011-03-13,"Above_LCR",61,NA,8.93291666666667,43.8697916666667,"spring","2011"
2011-03-13,"Below_LCR",66,NA,9.10302083333333,NA,"spring","2011"
2011-03-13,"Diamond",225,NA,10.6911458333333,200.751041666667,"spring","2011"
2011-03-13,"Glen_Canyon_Dam",-16,NA,8.05791666666667,NA,"spring","2011"
2011-03-13,"LCR",NA,1,15.6579166666667,NA,"spring","2011"
2011-03-13,"Lee's_Ferry",0,NA,8.21666666666667,NA,"spring","2011"
2011-03-13,"National",167,NA,10.14,NA,"spring","2011"
2011-03-13,"Phantom",88,NA,9.5096875,118.579166666667,"spring","2011"
2011-03-13,"Spencer",246,NA,10.82625,NA,"spring","2011"
2011-03-14,"127-mile",128,NA,10.0633333333333,NA,"spring","2011"
2011-03-14,"30-mile",30,NA,8.6034375,78.9697916666667,"spring","2011"
2011-03-14,"Above_LCR",61,NA,9.02395833333333,68.2645833333333,"spring","2011"
2011-03-14,"Below_LCR",66,NA,9.180625,NA,"spring","2011"
2011-03-14,"Diamond",225,NA,10.9541666666667,170.521875,"spring","2011"
2011-03-14,"Glen_Canyon_Dam",-16,NA,7.95916666666667,NA,"spring","2011"
2011-03-14,"LCR",NA,1,15.9595833333333,NA,"spring","2011"
2011-03-14,"Lee's_Ferry",0,NA,8.24166666666667,NA,"spring","2011"
2011-03-14,"National",167,NA,10.4054166666667,NA,"spring","2011"
2011-03-14,"Phantom",88,NA,9.55989583333333,117.559375,"spring","2011"
2011-03-14,"Spencer",246,NA,11.0804166666667,NA,"spring","2011"
2011-03-15,"127-mile",128,NA,10.09,NA,"spring","2011"
2011-03-15,"30-mile",30,NA,8.56125,48.1541666666667,"spring","2011"
2011-03-15,"Above_LCR",61,NA,9.06052083333333,74.0833333333333,"spring","2011"
2011-03-15,"Below_LCR",66,NA,9.21458333333333,NA,"spring","2011"
2011-03-15,"Diamond",225,NA,11.2219791666667,124.102083333333,"spring","2011"
2011-03-15,"Glen_Canyon_Dam",-16,NA,7.87013888888889,NA,"spring","2011"
2011-03-15,"LCR",NA,1,16.5646875,NA,"spring","2011"
2011-03-15,"Lee's_Ferry",0,NA,8.22083333333333,NA,"spring","2011"
2011-03-15,"National",167,NA,10.4570833333333,NA,"spring","2011"
2011-03-15,"Phantom",88,NA,9.60385416666667,117.560416666667,"spring","2011"
2011-03-15,"Spencer",246,NA,11.3225,NA,"spring","2011"
2011-03-16,"127-mile",128,NA,10.2154166666667,NA,"spring","2011"
2011-03-16,"30-mile",30,NA,8.57229166666667,30.9125,"spring","2011"
2011-03-16,"Above_LCR",61,NA,9.11010416666667,44.421875,"spring","2011"
2011-03-16,"Below_LCR",66,NA,9.3109375,NA,"spring","2011"
2011-03-16,"Diamond",225,NA,11.2833333333333,116.83125,"spring","2011"
2011-03-16,"Glen_Canyon_Dam",-16,NA,7.93652777777778,NA,"spring","2011"
2011-03-16,"LCR",NA,1,16.8309375,NA,"spring","2011"
2011-03-16,"Lee's_Ferry",0,NA,8.2125,NA,"spring","2011"
2011-03-16,"National",167,NA,10.5319791666667,NA,"spring","2011"
2011-03-16,"Phantom",88,NA,9.71541666666667,88.4302083333333,"spring","2011"
2011-03-16,"Spencer",246,NA,11.4869791666667,NA,"spring","2011"
2011-03-17,"127-mile",128,NA,10.3089583333333,NA,"spring","2011"
2011-03-17,"30-mile",30,NA,8.65875,35.621875,"spring","2011"
2011-03-17,"Above_LCR",61,NA,9.193125,30.1666666666667,"spring","2011"
2011-03-17,"Below_LCR",66,NA,9.4509375,NA,"spring","2011"
2011-03-17,"Diamond",225,NA,11.3683333333333,139.79375,"spring","2011"
2011-03-17,"Glen_Canyon_Dam",-16,NA,7.97,NA,"spring","2011"
2011-03-17,"LCR",NA,1,15.8303125,NA,"spring","2011"
2011-03-17,"Lee's_Ferry",0,NA,8.27916666666667,NA,"spring","2011"
2011-03-17,"National",167,NA,10.6172916666667,NA,"spring","2011"
2011-03-17,"Phantom",88,NA,9.8921875,169.889583333333,"spring","2011"
2011-03-17,"Spencer",246,NA,11.5048958333333,NA,"spring","2011"
2011-03-18,"127-mile",128,NA,10.2994791666667,NA,"spring","2011"
2011-03-18,"30-mile",30,NA,8.66010416666667,46.0260416666667,"spring","2011"
2011-03-18,"Above_LCR",61,NA,9.19083333333333,38.1291666666667,"spring","2011"
2011-03-18,"Below_LCR",66,NA,9.395625,NA,"spring","2011"
2011-03-18,"Diamond",225,NA,11.22875,118.557291666667,"spring","2011"
2011-03-18,"Glen_Canyon_Dam",-16,NA,7.98083333333333,NA,"spring","2011"
2011-03-18,"LCR",NA,1,15.1710416666667,NA,"spring","2011"
2011-03-18,"Lee's_Ferry",0,NA,8.275,NA,"spring","2011"
2011-03-18,"National",167,NA,10.7045833333333,NA,"spring","2011"
2011-03-18,"Phantom",88,NA,9.76010416666667,233.7125,"spring","2011"
2011-03-18,"Spencer",246,NA,11.4441666666667,NA,"spring","2011"
2011-03-19,"127-mile",128,NA,10.2680208333333,NA,"spring","2011"
2011-03-19,"30-mile",30,NA,8.644375,43.628125,"spring","2011"
2011-03-19,"Above_LCR",61,NA,9.10020833333333,52.496875,"spring","2011"
2011-03-19,"Below_LCR",66,NA,9.28708333333333,NA,"spring","2011"
2011-03-19,"Diamond",225,NA,11.3619791666667,149.3125,"spring","2011"
2011-03-19,"Glen_Canyon_Dam",-16,NA,8.06083333333333,NA,"spring","2011"
2011-03-19,"LCR",NA,1,14.7496875,NA,"spring","2011"
2011-03-19,"Lee's_Ferry",0,NA,8.25,NA,"spring","2011"
2011-03-19,"National",167,NA,10.6603125,NA,"spring","2011"
2011-03-19,"Phantom",88,NA,9.70583333333333,202.165625,"spring","2011"
2011-03-19,"Spencer",246,NA,11.4909375,NA,"spring","2011"
2011-03-20,"127-mile",128,NA,9.99427083333333,NA,"spring","2011"
2011-03-20,"30-mile",30,NA,8.3325,41.404347826087,"spring","2011"
2011-03-20,"Above_LCR",61,NA,8.93270833333333,69.7052083333333,"spring","2011"
2011-03-20,"Below_LCR",66,NA,9.07802083333333,NA,"spring","2011"
2011-03-20,"Diamond",225,NA,11.0733333333333,243.6875,"spring","2011"
2011-03-20,"Glen_Canyon_Dam",-16,NA,7.99388888888889,NA,"spring","2011"
2011-03-20,"LCR",NA,1,13.7186458333333,NA,"spring","2011"
2011-03-20,"Lee's_Ferry",0,NA,7.9375,NA,"spring","2011"
2011-03-20,"National",167,NA,10.4708333333333,NA,"spring","2011"
2011-03-20,"Phantom",88,NA,9.41354166666667,187.655208333333,"spring","2011"
2011-03-20,"Spencer",246,NA,11.2090625,NA,"spring","2011"
2011-03-21,"127-mile",128,NA,9.59208333333333,NA,"spring","2011"
2011-03-21,"30-mile",30,NA,8.10333333333333,22.3212765957447,"spring","2011"
2011-03-21,"Above_LCR",61,NA,8.45645833333333,30.0114583333333,"spring","2011"
2011-03-21,"Below_LCR",66,NA,8.61395833333333,NA,"spring","2011"
2011-03-21,"Diamond",225,NA,10.8516666666667,263.58125,"spring","2011"
2011-03-21,"Glen_Canyon_Dam",-16,NA,8.12513888888889,NA,"spring","2011"
2011-03-21,"LCR",NA,1,13.4483333333333,NA,"spring","2011"
2011-03-21,"Lee's_Ferry",0,NA,8.01666666666667,NA,"spring","2011"
2011-03-21,"National",167,NA,10.0969791666667,NA,"spring","2011"
2011-03-21,"Phantom",88,NA,8.98916666666667,133.15,"spring","2011"
2011-03-21,"Spencer",246,NA,11.0433333333333,NA,"spring","2011"
2011-03-22,"127-mile",128,NA,9.06739583333333,NA,"spring","2011"
2011-03-22,"30-mile",30,NA,8.07791666666667,17.8666666666667,"spring","2011"
2011-03-22,"Above_LCR",61,NA,8.43604166666667,22.4979166666667,"spring","2011"
2011-03-22,"Below_LCR",66,NA,8.49083333333333,NA,"spring","2011"
2011-03-22,"Diamond",225,NA,10.5317708333333,200.795833333333,"spring","2011"
2011-03-22,"Glen_Canyon_Dam",-16,NA,7.94694444444444,NA,"spring","2011"
2011-03-22,"LCR",NA,1,12.5454166666667,NA,"spring","2011"
2011-03-22,"Lee's_Ferry",0,NA,7.9125,NA,"spring","2011"
2011-03-22,"National",167,NA,9.621875,NA,"spring","2011"
2011-03-22,"Phantom",88,NA,8.6465625,105.2625,"spring","2011"
2011-03-22,"Spencer",246,NA,10.7657291666667,NA,"spring","2011"
2011-03-23,"127-mile",128,NA,9.19072916666667,NA,"spring","2011"
2011-03-23,"30-mile",30,NA,8.09864583333333,17.3144444444444,"spring","2011"
2011-03-23,"Above_LCR",61,NA,8.44708333333333,19.0010416666667,"spring","2011"
2011-03-23,"Below_LCR",66,NA,8.53072916666667,NA,"spring","2011"
2011-03-23,"Diamond",225,NA,10.26875,138.5875,"spring","2011"
2011-03-23,"Glen_Canyon_Dam",-16,NA,8.17319444444444,NA,"spring","2011"
2011-03-23,"LCR",NA,1,12.8470833333333,NA,"spring","2011"
2011-03-23,"Lee's_Ferry",0,NA,7.94166666666667,NA,"spring","2011"
2011-03-23,"National",167,NA,9.35885416666667,NA,"spring","2011"
2011-03-23,"Phantom",88,NA,8.83125,91.15625,"spring","2011"
2011-03-23,"Spencer",246,NA,10.5315625,NA,"spring","2011"
2011-03-24,"127-mile",128,NA,9.39385416666667,NA,"spring","2011"
2011-03-24,"30-mile",30,NA,8.4571875,11.0862068965517,"spring","2011"
2011-03-24,"Above_LCR",61,NA,8.61854166666667,19.6239583333333,"spring","2011"
2011-03-24,"Below_LCR",66,NA,8.6834375,NA,"spring","2011"
2011-03-24,"Diamond",225,NA,10.1686458333333,115.680208333333,"spring","2011"
2011-03-24,"Glen_Canyon_Dam",-16,NA,8.16694444444444,NA,"spring","2011"
2011-03-24,"LCR",NA,1,13.5553125,NA,"spring","2011"
2011-03-24,"Lee's_Ferry",0,NA,8.22083333333333,NA,"spring","2011"
2011-03-24,"National",167,NA,9.71197916666667,NA,"spring","2011"
2011-03-24,"Phantom",88,NA,8.98916666666667,71.259375,"spring","2011"
2011-03-24,"Spencer",246,NA,10.3578125,NA,"spring","2011"
2011-03-25,"127-mile",128,NA,9.43322916666667,NA,"spring","2011"
2011-03-25,"30-mile",30,NA,8.46395833333333,10.6253012048193,"spring","2011"
2011-03-25,"Above_LCR",61,NA,8.92166666666667,13.053125,"spring","2011"
2011-03-25,"Below_LCR",66,NA,8.97208333333333,NA,"spring","2011"
2011-03-25,"Diamond",225,NA,10.4008333333333,93.5572916666667,"spring","2011"
2011-03-25,"Glen_Canyon_Dam",-16,NA,8.24861111111111,NA,"spring","2011"
2011-03-25,"LCR",NA,1,13.990625,NA,"spring","2011"
2011-03-25,"Lee's_Ferry",0,NA,8.22083333333333,NA,"spring","2011"
2011-03-25,"National",167,NA,9.80802083333333,NA,"spring","2011"
2011-03-25,"Phantom",88,NA,9.17697916666667,56.25,"spring","2011"
2011-03-25,"Spencer",246,NA,10.5004166666667,NA,"spring","2011"
2011-03-26,"127-mile",128,NA,9.52645833333333,NA,"spring","2011"
2011-03-26,"30-mile",30,NA,8.49489583333333,7.81428571428571,"spring","2011"
2011-03-26,"Above_LCR",61,NA,8.90239583333333,13.2125,"spring","2011"
2011-03-26,"Below_LCR",66,NA,8.99083333333333,NA,"spring","2011"
2011-03-26,"Diamond",225,NA,10.4265625,77.2094736842105,"spring","2011"
2011-03-26,"Glen_Canyon_Dam",-16,NA,8.10902777777778,NA,"spring","2011"
2011-03-26,"LCR",NA,1,14.3804166666667,NA,"spring","2011"
2011-03-26,"Lee's_Ferry",0,NA,8.125,NA,"spring","2011"
2011-03-26,"National",167,NA,9.81,NA,"spring","2011"
2011-03-26,"Phantom",88,NA,9.26510416666667,39.7552083333333,"spring","2011"
2011-03-26,"Spencer",246,NA,10.5451041666667,NA,"spring","2011"
2011-03-27,"127-mile",128,NA,9.58677083333333,NA,"spring","2011"
2011-03-27,"30-mile",30,NA,8.17833333333333,8.59333333333333,"spring","2011"
2011-03-27,"Above_LCR",61,NA,8.72208333333333,13.3708333333333,"spring","2011"
2011-03-27,"Below_LCR",66,NA,8.83229166666667,NA,"spring","2011"
2011-03-27,"Diamond",225,NA,10.4373958333333,58.990625,"spring","2011"
2011-03-27,"Glen_Canyon_Dam",-16,NA,8.02458333333333,NA,"spring","2011"
2011-03-27,"LCR",NA,1,15.330625,NA,"spring","2011"
2011-03-27,"Lee's_Ferry",0,NA,7.99583333333333,NA,"spring","2011"
2011-03-27,"National",167,NA,9.89541666666667,NA,"spring","2011"
2011-03-27,"Phantom",88,NA,9.205625,40.9126315789474,"spring","2011"
2011-03-27,"Spencer",246,NA,10.5634375,NA,"spring","2011"
2011-03-28,"127-mile",128,NA,9.79864583333333,NA,"spring","2011"
2011-03-28,"30-mile",30,NA,8.4915625,10.1659340659341,"spring","2011"
2011-03-28,"Above_LCR",61,NA,8.82302083333333,11.0520833333333,"spring","2011"
2011-03-28,"Below_LCR",66,NA,8.88083333333333,NA,"spring","2011"
2011-03-28,"Diamond",225,NA,10.7958333333333,44.8936842105263,"spring","2011"
2011-03-28,"Glen_Canyon_Dam",-16,NA,8.09888888888889,NA,"spring","2011"
2011-03-28,"LCR",NA,1,16.1985416666667,NA,"spring","2011"
2011-03-28,"Lee's_Ferry",0,NA,8.175,NA,"spring","2011"
2011-03-28,"National",167,NA,10.1444791666667,NA,"spring","2011"
2011-03-28,"Phantom",88,NA,9.22885416666667,30.4822916666667,"spring","2011"
2011-03-28,"Spencer",246,NA,10.9480208333333,NA,"spring","2011"
2011-03-29,"127-mile",128,NA,9.93020833333333,NA,"spring","2011"
2011-03-29,"30-mile",30,NA,8.57104166666667,10.0010638297872,"spring","2011"
2011-03-29,"Above_LCR",61,NA,9.09979166666667,13.5072916666667,"spring","2011"
2011-03-29,"Below_LCR",66,NA,9.21427083333333,NA,"spring","2011"
2011-03-29,"Diamond",225,NA,11.0610416666667,40.7875,"spring","2011"
2011-03-29,"Glen_Canyon_Dam",-16,NA,8.11944444444444,NA,"spring","2011"
2011-03-29,"LCR",NA,1,16.5434375,NA,"spring","2011"
2011-03-29,"Lee's_Ferry",0,NA,8.18333333333333,NA,"spring","2011"
2011-03-29,"National",167,NA,10.2566666666667,NA,"spring","2011"
2011-03-29,"Phantom",88,NA,9.58802083333333,28.1958333333333,"spring","2011"
2011-03-29,"Spencer",246,NA,11.2145833333333,NA,"spring","2011"
2011-03-30,"127-mile",128,NA,10.0975,NA,"spring","2011"
2011-03-30,"30-mile",30,NA,8.48833333333333,10.0608695652174,"spring","2011"
2011-03-30,"Above_LCR",61,NA,9.0403125,10.5705263157895,"spring","2011"
2011-03-30,"Below_LCR",66,NA,9.15625,NA,"spring","2011"
2011-03-30,"Diamond",225,NA,11.0460416666667,86.0853658536585,"spring","2011"
2011-03-30,"Glen_Canyon_Dam",-16,NA,8.17930555555555,NA,"spring","2011"
2011-03-30,"LCR",NA,1,17.2616666666667,NA,"spring","2011"
2011-03-30,"Lee's_Ferry",0,NA,8.2125,NA,"spring","2011"
2011-03-30,"National",167,NA,10.4853125,NA,"spring","2011"
2011-03-30,"Phantom",88,NA,9.54270833333333,25.3833333333333,"spring","2011"
2011-03-30,"Spencer",246,NA,11.2508333333333,NA,"spring","2011"
2011-03-31,"127-mile",128,NA,10.2589583333333,NA,"spring","2011"
2011-03-31,"30-mile",30,NA,8.77416666666667,17.5744186046512,"spring","2011"
2011-03-31,"Above_LCR",61,NA,9.2353125,13.3822916666667,"spring","2011"
2011-03-31,"Below_LCR",66,NA,9.354375,NA,"spring","2011"
2011-03-31,"Diamond",225,NA,11.4917708333333,33.7958333333333,"spring","2011"
2011-03-31,"Glen_Canyon_Dam",-16,NA,8.16430555555556,NA,"spring","2011"
2011-03-31,"LCR",NA,1,18.1846875,NA,"spring","2011"
2011-03-31,"Lee's_Ferry",0,NA,8.33333333333333,NA,"spring","2011"
2011-03-31,"National",167,NA,10.645625,NA,"spring","2011"
2011-03-31,"Phantom",88,NA,9.72864583333333,22.0842105263158,"spring","2011"
2011-03-31,"Spencer",246,NA,11.6071875,NA,"spring","2011"
2011-04-01,"127-mile",128,NA,10.5377083333333,NA,"spring","2011"
2011-04-01,"30-mile",30,NA,8.84427083333333,NA,"spring","2011"
2011-04-01,"Above_LCR",61,NA,9.46510416666667,13.8875,"spring","2011"
2011-04-01,"Below_LCR",66,NA,9.63364583333333,NA,"spring","2011"
2011-04-01,"Diamond",225,NA,11.6967708333333,32.6625,"spring","2011"
2011-04-01,"Glen_Canyon_Dam",-16,NA,8.25638888888889,NA,"spring","2011"
2011-04-01,"LCR",NA,1,18.3705208333333,NA,"spring","2011"
2011-04-01,"Lee's_Ferry",0,NA,8.40833333333333,NA,"spring","2011"
2011-04-01,"National",167,NA,10.8822916666667,NA,"spring","2011"
2011-04-01,"Phantom",88,NA,10.0811458333333,32.0958333333333,"spring","2011"
2011-04-01,"Spencer",246,NA,11.8984375,NA,"spring","2011"
2011-04-02,"127-mile",128,NA,10.7682291666667,NA,"spring","2011"
2011-04-02,"30-mile",30,NA,8.9059375,NA,"spring","2011"
2011-04-02,"Above_LCR",61,NA,9.49864583333333,12.459375,"spring","2011"
2011-04-02,"Below_LCR",66,NA,9.69770833333333,NA,"spring","2011"
2011-04-02,"Diamond",225,NA,11.9354166666667,30.8572916666667,"spring","2011"
2011-04-02,"Glen_Canyon_Dam",-16,NA,8.28083333333333,NA,"spring","2011"
2011-04-02,"LCR",NA,1,18.3389583333333,NA,"spring","2011"
2011-04-02,"Lee's_Ferry",0,NA,8.42083333333333,NA,"spring","2011"
2011-04-02,"National",167,NA,11.2221875,NA,"spring","2011"
2011-04-02,"Phantom",88,NA,10.1483333333333,32.8452631578947,"spring","2011"
2011-04-02,"Spencer",246,NA,12.1201041666667,NA,"spring","2011"
2011-04-03,"127-mile",128,NA,10.85,NA,"spring","2011"
2011-04-03,"30-mile",30,NA,8.97510416666667,22.8440476190476,"spring","2011"
2011-04-03,"Above_LCR",61,NA,9.58479166666667,20.065625,"spring","2011"
2011-04-03,"Below_LCR",66,NA,9.7865625,NA,"spring","2011"
2011-04-03,"Diamond",225,NA,12.3329166666667,38.7072916666667,"spring","2011"
2011-04-03,"Glen_Canyon_Dam",-16,NA,8.13597222222222,NA,"spring","2011"
2011-04-03,"LCR",NA,1,17.7453125,NA,"spring","2011"
2011-04-03,"Lee's_Ferry",0,NA,8.40416666666667,NA,"spring","2011"
2011-04-03,"National",167,NA,11.3178125,NA,"spring","2011"
2011-04-03,"Phantom",88,NA,10.3309375,35.8375,"spring","2011"
2011-04-03,"Spencer",246,NA,12.4491666666667,NA,"spring","2011"
2011-04-04,"127-mile",128,NA,10.7261458333333,NA,"spring","2011"
2011-04-04,"30-mile",30,NA,8.48010416666667,23.9375,"spring","2011"
2011-04-04,"Above_LCR",61,NA,9.25864583333333,21.771875,"spring","2011"
2011-04-04,"Below_LCR",66,NA,9.4084375,NA,"spring","2011"
2011-04-04,"Diamond",225,NA,12.0498958333333,47.6333333333333,"spring","2011"
2011-04-04,"Glen_Canyon_Dam",-16,NA,8.35597222222222,NA,"spring","2011"
2011-04-04,"LCR",NA,1,15.8557291666667,NA,"spring","2011"
2011-04-04,"Lee's_Ferry",0,NA,8.0875,NA,"spring","2011"
2011-04-04,"National",167,NA,11.1254166666667,NA,"spring","2011"
2011-04-04,"Phantom",88,NA,9.90541666666667,43.2229166666667,"spring","2011"
2011-04-04,"Spencer",246,NA,12.3667708333333,NA,"spring","2011"
2011-04-05,"127-mile",128,NA,10.2642708333333,NA,"spring","2011"
