"date","site.name","temp.c.daily","rkm"
2006-08-05,"national",16.435,294.19
2006-08-05,"phantom",14.9716666666667,167.05
2006-08-05,"rm127",15.7108333333333,231.42
2006-08-05,"rm30",11.8940625,73.71
2006-08-05,"spencer",18.2791666666667,421.33
2006-08-06,"aboveLCR",13.0369791666667,123.6
2006-08-06,"diamond",17.6019791666667,387.53
2006-08-06,"glencanyondam",11.1583333333333,-0.32
2006-08-06,"LCR",23.8594791666667,NA
2006-08-06,"leesferry",11.5354166666667,25.43
2006-08-06,"national",16.5316666666667,294.19
2006-08-06,"phantom",15.33875,167.05
2006-08-06,"rm127",16.0733333333333,231.42
2006-08-06,"rm30",12.4040625,73.71
2006-08-06,"spencer",18.0439583333333,421.33
2006-08-07,"aboveLCR",13.7416666666667,123.6
2006-08-07,"diamond",17.6842708333333,387.53
2006-08-07,"glencanyondam",11.1027777777778,-0.32
2006-08-07,"LCR",24.5742708333333,NA
2006-08-07,"leesferry",11.6979166666667,25.43
2006-08-07,"national",17.0044791666667,294.19
2006-08-07,"phantom",14.9419791666667,167.05
2006-08-07,"rm127",16.0465625,231.42
2006-08-07,"rm30",12.6135555555556,73.71
2006-08-07,"spencer",18.1364583333333,421.33
2006-08-08,"aboveLCR",13.821875,123.6
2006-08-08,"diamond",18.2670833333333,387.53
2006-08-08,"glencanyondam",11.2743055555556,-0.32
2006-08-08,"LCR",24.80875,NA
2006-08-08,"leesferry",11.7094444444444,25.43
2006-08-08,"national",16.755,294.19
2006-08-08,"phantom",15.5402083333333,167.05
2006-08-08,"rm127",16.045625,231.42
2006-08-08,"rm30",12.6252127659574,73.71
2006-08-08,"spencer",18.560625,421.33
2006-08-09,"aboveLCR",13.6915625,123.6
2006-08-09,"diamond",18.2361458333333,387.53
2006-08-09,"glencanyondam",11.3227777777778,-0.32
2006-08-09,"LCR",24.3832291666667,NA
2006-08-09,"leesferry",11.80375,25.43
2006-08-09,"national",17.0275,294.19
2006-08-09,"phantom",15.3933333333333,167.05
2006-08-09,"rm127",16.4804166666667,231.42
2006-08-09,"rm30",12.7028125,73.71
2006-08-09,"spencer",18.878125,421.33
2006-08-10,"aboveLCR",13.4135294117647,123.6
2006-08-10,"diamond",18.0077083333333,387.53
2006-08-10,"glencanyondam",10.9955555555556,-0.32
2006-08-10,"LCR",24.1080208333333,NA
2006-08-10,"leesferry",11.3901388888889,25.43
2006-08-10,"national",16.993125,294.19
2006-08-10,"phantom",14.7747916666667,167.05
2006-08-10,"rm127",15.87875,231.42
2006-08-10,"rm30",12.2792708333333,73.71
2006-08-10,"spencer",18.4304166666667,421.33
2006-08-11,"diamond",18.3434375,387.53
2006-08-11,"glencanyondam",11.0954166666667,-0.32
2006-08-11,"LCR",24.1705263157895,NA
2006-08-11,"leesferry",11.3770833333333,25.43
2006-08-11,"national",16.5433333333333,294.19
2006-08-11,"phantom",15.0791666666667,167.05
2006-08-11,"rm127",15.6847916666667,231.42
2006-08-11,"rm30",12.2085416666667,73.71
2006-08-11,"spencer",18.7714583333333,421.33
2006-08-12,"aboveLCR",12.8140625,123.6
2006-08-12,"diamond",17.6358333333333,387.53
2006-08-12,"glencanyondam",11.3254166666667,-0.32
2006-08-12,"LCR",23.4519791666667,NA
2006-08-12,"leesferry",11.5248611111111,25.43
2006-08-12,"national",16.3754166666667,294.19
2006-08-12,"phantom",14.7454166666667,167.05
2006-08-12,"rm127",15.6796875,231.42
2006-08-12,"rm30",12.0934375,73.71
2006-08-12,"spencer",18.588125,421.33
2006-08-13,"aboveLCR",13.0836458333333,123.6
2006-08-13,"diamond",17.6347916666667,387.53
2006-08-13,"glencanyondam",11.2372222222222,-0.32
2006-08-13,"LCR",23.6704166666667,NA
2006-08-13,"leesferry",11.7825,25.43
2006-08-13,"national",16.4885416666667,294.19
2006-08-13,"phantom",14.4993684210526,167.05
2006-08-13,"rm127",15.645,231.42
2006-08-13,"rm30",12.52375,73.71
2006-08-13,"spencer",17.97375,421.33
2006-08-14,"aboveLCR",13.4604166666667,123.6
2006-08-14,"diamond",17.824375,387.53
2006-08-14,"glencanyondam",11.0191666666667,-0.32
2006-08-14,"LCR",23.5571875,NA
2006-08-14,"leesferry",11.5631944444444,25.43
2006-08-14,"national",16.3879166666667,294.19
2006-08-14,"phantom",14.57375,167.05
2006-08-14,"rm127",15.3451041666667,231.42
2006-08-14,"rm30",12.6960416666667,73.71
2006-08-14,"spencer",18.3366666666667,421.33
2006-08-15,"aboveLCR",13.4554166666667,123.6
2006-08-15,"diamond",17.9445833333333,387.53
2006-08-15,"glencanyondam",11.0301388888889,-0.32
2006-08-15,"LCR",23.6682291666667,NA
2006-08-15,"leesferry",11.4006944444444,25.43
2006-08-15,"national",16.191875,294.19
2006-08-15,"phantom",15.4533333333333,167.05
2006-08-15,"rm127",15.6661458333333,231.42
2006-08-15,"rm30",12.2272916666667,73.71
2006-08-15,"spencer",18.475625,421.33
2006-08-16,"aboveLCR",12.9213541666667,123.6
2006-08-16,"diamond",17.6214583333333,387.53
2006-08-16,"glencanyondam",11.1606944444444,-0.32
2006-08-16,"LCR",22.9463541666667,NA
2006-08-16,"leesferry",11.4679166666667,25.43
2006-08-16,"national",16.7653125,294.19
2006-08-16,"phantom",14.9916666666667,167.05
2006-08-16,"rm127",16.1084375,231.42
2006-08-16,"rm30",12.080625,73.71
2006-08-16,"spencer",18.2175,421.33
2006-08-17,"aboveLCR",13.0130208333333,123.6
2006-08-17,"diamond",17.8780208333333,387.53
2006-08-17,"glencanyondam",11.1313888888889,-0.32
2006-08-17,"LCR",22.8976041666667,NA
2006-08-17,"leesferry",11.6877777777778,25.43
2006-08-17,"national",16.6109375,294.19
2006-08-17,"phantom",15.1110416666667,167.05
2006-08-17,"rm127",15.6771875,231.42
2006-08-17,"rm30",12.465,73.71
2006-08-17,"spencer",18.1585416666667,421.33
2006-08-18,"aboveLCR",13.4273958333333,123.6
2006-08-18,"diamond",17.7325,387.53
2006-08-18,"glencanyondam",11.2830555555556,-0.32
2006-08-18,"LCR",22.5494791666667,NA
2006-08-18,"leesferry",11.6701388888889,25.43
2006-08-18,"national",16.4275,294.19
2006-08-18,"phantom",14.7933333333333,167.05
2006-08-18,"rm127",15.8608333333333,231.42
2006-08-18,"rm30",12.4777083333333,73.71
2006-08-18,"spencer",18.3652083333333,421.33
2006-08-19,"aboveLCR",13.2401041666667,123.6
2006-08-19,"diamond",17.3760416666667,387.53
2006-08-19,"glencanyondam",11.2197222222222,-0.32
2006-08-19,"LCR",22.7890625,NA
2006-08-19,"leesferry",11.6141666666667,25.43
2006-08-19,"national",16.2584375,294.19
2006-08-19,"phantom",14.4296875,167.05
2006-08-19,"rm127",15.4554166666667,231.42
2006-08-19,"rm30",12.3703125,73.71
2006-08-19,"spencer",17.8527083333333,421.33
2006-08-20,"aboveLCR",13.4517708333333,123.6
2006-08-20,"diamond",17.495625,387.53
2006-08-20,"glencanyondam",11.3151388888889,-0.32
2006-08-20,"LCR",23.2879166666667,NA
2006-08-20,"leesferry",11.6783333333333,25.43
2006-08-20,"national",16.2019791666667,294.19
2006-08-20,"phantom",14.4416666666667,167.05
2006-08-20,"rm127",15.2313541666667,231.42
2006-08-20,"rm30",12.5508333333333,73.71
2006-08-20,"spencer",17.96,421.33
2006-08-21,"aboveLCR",13.4821875,123.6
2006-08-21,"diamond",17.5251041666667,387.53
2006-08-21,"glencanyondam",11.3982608695652,-0.32
2006-08-21,"LCR",23.8641666666667,NA
2006-08-21,"leesferry",11.7645454545455,25.43
2006-08-21,"national",16.0513541666667,294.19
2006-08-21,"phantom",14.7019791666667,167.05
2006-08-21,"rm127",15.4397916666667,231.42
2006-08-21,"rm30",12.6248958333333,73.71
2006-08-21,"spencer",17.9883333333333,421.33
2006-08-22,"aboveLCR",13.7101041666667,123.6
2006-08-22,"diamond",17.4984375,387.53
2006-08-22,"glencanyondam",11.56,-0.32
2006-08-22,"LCR",23.689375,NA
2006-08-22,"national",16.4284375,294.19
2006-08-22,"phantom",14.73375,167.05
2006-08-22,"rm127",15.7520833333333,231.42
2006-08-22,"rm30",12.815,73.71
2006-08-22,"spencer",18.0425,421.33
2006-08-23,"aboveLCR",13.8296875,123.6
2006-08-23,"diamond",17.8415625,387.53
2006-08-23,"glencanyondam",11.6620833333333,-0.32
2006-08-23,"LCR",23.8132291666667,NA
2006-08-23,"leesferry",11.9280555555556,25.43
2006-08-23,"national",16.5896875,294.19
2006-08-23,"phantom",14.8147916666667,167.05
2006-08-23,"rm127",15.7058333333333,231.42
2006-08-23,"rm30",12.7242708333333,73.71
2006-08-23,"spencer",18.2716666666667,421.33
2006-08-24,"aboveLCR",13.6401041666667,123.6
2006-08-24,"diamond",18.0075,387.53
2006-08-24,"glencanyondam",11.6956944444444,-0.32
2006-08-24,"LCR",23.8388541666667,NA
2006-08-24,"leesferry",11.9901388888889,25.43
2006-08-24,"national",16.5529166666667,294.19
2006-08-24,"phantom",14.7839583333333,167.05
2006-08-24,"rm127",15.74875,231.42
2006-08-24,"rm30",12.8252083333333,73.71
2006-08-24,"spencer",18.5029166666667,421.33
2006-08-25,"aboveLCR",13.5788541666667,123.6
2006-08-25,"diamond",17.9538541666667,387.53
2006-08-25,"glencanyondam",11.7016666666667,-0.32
2006-08-25,"LCR",22.3169791666667,NA
2006-08-25,"leesferry",11.7990277777778,25.43
2006-08-25,"national",16.5241666666667,294.19
2006-08-25,"phantom",14.5904166666667,167.05
2006-08-25,"rm127",15.62375,231.42
2006-08-25,"rm30",12.7867708333333,73.71
2006-08-25,"spencer",18.4958333333333,421.33
2006-08-26,"aboveLCR",13.7122916666667,123.6
2006-08-26,"diamond",17.899375,387.53
2006-08-26,"glencanyondam",11.4055555555556,-0.32
2006-08-26,"LCR",22.5203125,NA
2006-08-26,"leesferry",11.9691666666667,25.43
2006-08-26,"national",16.373125,294.19
2006-08-26,"phantom",14.9132291666667,167.05
2006-08-26,"rm127",15.5569791666667,231.42
2006-08-26,"rm30",12.9404166666667,73.71
2006-08-26,"spencer",18.4710416666667,421.33
2006-08-27,"aboveLCR",13.7747916666667,123.6
2006-08-27,"diamond",17.5238541666667,387.53
2006-08-27,"glencanyondam",11.4751388888889,-0.32
2006-08-27,"LCR",22.1755208333333,NA
2006-08-27,"leesferry",11.7747222222222,25.43
2006-08-27,"national",16.4073958333333,294.19
2006-08-27,"phantom",14.6759375,167.05
2006-08-27,"rm127",15.745625,231.42
2006-08-27,"rm30",12.7320833333333,73.71
2006-08-27,"spencer",18.070625,421.33
2006-08-28,"aboveLCR",13.4846875,123.6
2006-08-28,"diamond",17.4483333333333,387.53
2006-08-28,"glencanyondam",11.8548611111111,-0.32
2006-08-28,"LCR",21.9138541666667,NA
2006-08-28,"leesferry",11.83625,25.43
2006-08-28,"national",16.3169791666667,294.19
2006-08-28,"phantom",14.6404166666667,167.05
2006-08-28,"rm127",15.5167708333333,231.42
2006-08-28,"rm30",12.6294791666667,73.71
2006-08-28,"spencer",17.8183333333333,421.33
2006-08-29,"aboveLCR",13.4333333333333,123.6
2006-08-29,"diamond",17.5341666666667,387.53
2006-08-29,"glencanyondam",11.9863888888889,-0.32
2006-08-29,"LCR",21.8111458333333,NA
2006-08-29,"leesferry",12.1718055555556,25.43
2006-08-29,"national",16.2495833333333,294.19
2006-08-29,"phantom",14.7027083333333,167.05
2006-08-29,"rm127",15.4239583333333,231.42
2006-08-29,"rm30",12.79875,73.71
2006-08-29,"spencer",18.0591666666667,421.33
2006-08-30,"aboveLCR",13.73125,123.6
2006-08-30,"diamond",17.3819791666667,387.53
2006-08-30,"glencanyondam",11.67625,-0.32
2006-08-30,"LCR",22.3335416666667,NA
2006-08-30,"leesferry",12.0869444444444,25.43
2006-08-30,"national",16.1433333333333,294.19
2006-08-30,"phantom",14.6017708333333,167.05
2006-08-30,"rm127",15.5055208333333,231.42
2006-08-30,"rm30",13.0028125,73.71
2006-08-30,"spencer",17.8772916666667,421.33
2006-08-31,"aboveLCR",13.8710416666667,123.6
2006-08-31,"diamond",17.3140625,387.53
2006-08-31,"glencanyondam",11.64875,-0.32
2006-08-31,"LCR",22.1019791666667,NA
2006-08-31,"leesferry",11.8106944444444,25.43
2006-08-31,"national",16.1583333333333,294.19
2006-08-31,"phantom",14.7870833333333,167.05
2006-08-31,"rm127",15.4938541666667,231.42
2006-08-31,"rm30",12.814375,73.71
2006-08-31,"spencer",17.8089583333333,421.33
2006-09-01,"aboveLCR",13.4715625,123.6
2006-09-01,"diamond",17.4225,387.53
2006-09-01,"glencanyondam",11.8198611111111,-0.32
2006-09-01,"LCR",21.7473958333333,NA
2006-09-01,"leesferry",11.8640277777778,25.43
2006-09-01,"national",16.2751041666667,294.19
2006-09-01,"phantom",14.471875,167.05
2006-09-01,"rm127",15.540625,231.42
2006-09-01,"rm30",12.6227083333333,73.71
2006-09-01,"spencer",17.8991666666667,421.33
2006-09-02,"aboveLCR",13.6526041666667,123.6
2006-09-02,"diamond",17.3220833333333,387.53
2006-09-02,"glencanyondam",11.4076388888889,-0.32
2006-09-02,"LCR",22.245,NA
2006-09-02,"leesferry",12.1795833333333,25.43
2006-09-02,"national",16.1604166666667,294.19
2006-09-02,"phantom",14.278125,167.05
2006-09-02,"rm127",15.1582291666667,231.42
2006-09-02,"rm30",12.77125,73.71
2006-09-02,"spencer",17.728125,421.33
2006-09-03,"aboveLCR",14.00875,123.6
2006-09-03,"diamond",17.5365625,387.53
2006-09-03,"glencanyondam",11.6622222222222,-0.32
2006-09-03,"LCR",22.569375,NA
2006-09-03,"leesferry",12.0455555555556,25.43
2006-09-03,"national",16.026875,294.19
2006-09-03,"phantom",14.8704166666667,167.05
2006-09-03,"rm127",15.3959375,231.42
2006-09-03,"rm30",13.3347916666667,73.71
2006-09-03,"spencer",18.00125,421.33
2006-09-04,"aboveLCR",14.4571875,123.6
2006-09-04,"diamond",17.5472916666667,387.53
2006-09-04,"glencanyondam",11.7111111111111,-0.32
2006-09-04,"LCR",22.6384375,NA
2006-09-04,"leesferry",12.2686111111111,25.43
2006-09-04,"national",16.3954166666667,294.19
2006-09-04,"phantom",15.553125,167.05
2006-09-04,"rm127",15.9896875,231.42
2006-09-04,"rm30",13.1863541666667,73.71
2006-09-04,"spencer",18.1304166666667,421.33
2006-09-05,"aboveLCR",14.34375,123.6
2006-09-05,"diamond",17.77125,387.53
2006-09-05,"glencanyondam",12.0272222222222,-0.32
2006-09-05,"LCR",22.6290625,NA
2006-09-05,"leesferry",12.3443055555556,25.43
2006-09-05,"national",16.9309375,294.19
2006-09-05,"phantom",15.5310416666667,167.05
2006-09-05,"rm127",16.645,231.42
2006-09-05,"rm30",13.408125,73.71
2006-09-05,"spencer",18.2966666666667,421.33
2006-09-06,"aboveLCR",14.4383333333333,123.6
2006-09-06,"diamond",18.3,387.53
2006-09-06,"glencanyondam",11.7441666666667,-0.32
2006-09-06,"LCR",22.5344791666667,NA
2006-09-06,"leesferry",12.3595833333333,25.43
2006-09-06,"national",17.5077083333333,294.19
2006-09-06,"phantom",15.7914583333333,167.05
2006-09-06,"rm127",16.5994791666667,231.42
2006-09-06,"rm30",13.4465625,73.71
2006-09-06,"spencer",18.7147916666667,421.33
2006-09-07,"aboveLCR",14.0715625,123.6
2006-09-07,"diamond",18.5451041666667,387.53
2006-09-07,"glencanyondam",11.7152777777778,-0.32
2006-09-07,"LCR",21.9115625,NA
2006-09-07,"leesferry",12.0905555555556,25.43
2006-09-07,"national",17.2482291666667,294.19
2006-09-07,"phantom",15.3747916666667,167.05
2006-09-07,"rm127",16.66125,231.42
2006-09-07,"rm30",13.1102083333333,73.71
2006-09-07,"spencer",18.9683333333333,421.33
2006-09-08,"aboveLCR",13.7064583333333,123.6
2006-09-08,"diamond",18.4616666666667,387.53
2006-09-08,"glencanyondam",11.8176388888889,-0.32
2006-09-08,"LCR",21.1122916666667,NA
2006-09-08,"leesferry",11.9845833333333,25.43
2006-09-08,"national",17.2413541666667,294.19
2006-09-08,"phantom",14.9567708333333,167.05
2006-09-08,"rm127",16.1721875,231.42
2006-09-08,"rm30",12.77875,73.71
2006-09-08,"spencer",19.0972916666667,421.33
2006-09-09,"aboveLCR",13.681875,123.6
2006-09-09,"diamond",18.5002083333333,387.53
2006-09-09,"glencanyondam",11.9943055555556,-0.32
2006-09-09,"LCR",20.8988541666667,NA
2006-09-09,"leesferry",12.3309722222222,25.43
2006-09-09,"national",16.8830208333333,294.19
2006-09-09,"phantom",15.0447916666667,167.05
2006-09-09,"rm127",15.8957291666667,231.42
2006-09-09,"rm30",12.9939583333333,73.71
2006-09-09,"spencer",18.9527083333333,421.33
2006-09-10,"aboveLCR",13.8555208333333,123.6
2006-09-10,"diamond",18.2791666666667,387.53
2006-09-10,"glencanyondam",11.9422222222222,-0.32
2006-09-10,"LCR",20.6603125,NA
2006-09-10,"leesferry",12.4004166666667,25.43
2006-09-10,"national",16.7340298507463,294.19
2006-09-10,"phantom",14.7733333333333,167.05
2006-09-10,"rm127",15.8535416666667,231.42
2006-09-10,"rm30",13.2132291666667,73.71
2006-09-10,"spencer",18.9629166666667,421.33
2006-09-11,"aboveLCR",13.9966666666667,123.6
2006-09-11,"diamond",17.9417708333333,387.53
2006-09-11,"glencanyondam",11.7197222222222,-0.32
2006-09-11,"LCR",21.1203125,NA
2006-09-11,"leesferry",12.2547222222222,25.43
2006-09-11,"phantom",15.1463541666667,167.05
2006-09-11,"rm127",15.725625,231.42
2006-09-11,"rm30",13.3132291666667,73.71
2006-09-11,"spencer",18.5570833333333,421.33
2006-09-12,"aboveLCR",14.1869791666667,123.6
2006-09-12,"diamond",17.7570833333333,387.53
2006-09-12,"glencanyondam",11.9363888888889,-0.32
2006-09-12,"LCR",21.185,NA
2006-09-12,"leesferry",12.0533333333333,25.43
2006-09-12,"phantom",15.1533333333333,167.05
2006-09-12,"rm127",16.0535416666667,231.42
2006-09-12,"rm30",13.1438541666667,73.71
2006-09-12,"spencer",18.3727083333333,421.33
2006-09-13,"aboveLCR",14.0330208333333,123.6
2006-09-13,"diamond",17.7748958333333,387.53
2006-09-13,"glencanyondam",12.1386111111111,-0.32
2006-09-13,"LCR",21.5125,NA
2006-09-13,"leesferry",12.4155555555556,25.43
2006-09-13,"phantom",15.245625,167.05
2006-09-13,"rm127",16.0317708333333,231.42
2006-09-13,"rm30",13.0166666666667,73.71
2006-09-13,"spencer",18.355625,421.33
2006-09-14,"aboveLCR",13.9608333333333,123.6
2006-09-14,"diamond",17.768125,387.53
2006-09-14,"glencanyondam",12.2244444444444,-0.32
2006-09-14,"LCR",21.3515625,NA
2006-09-14,"leesferry",12.4641666666667,25.43
2006-09-14,"phantom",15.0747916666667,167.05
2006-09-14,"rm127",16.0151041666667,231.42
2006-09-14,"rm30",13.3025,73.71
2006-09-14,"spencer",18.120625,421.33
2006-09-15,"aboveLCR",14.0139583333333,123.6
2006-09-15,"diamond",17.6501041666667,387.53
2006-09-15,"glencanyondam",11.7847222222222,-0.32
2006-09-15,"LCR",19.4732291666667,NA
2006-09-15,"leesferry",12.3336111111111,25.43
2006-09-15,"phantom",14.9514583333333,167.05
2006-09-15,"rm127",15.8041666666667,231.42
2006-09-15,"rm30",13.1052083333333,73.71
2006-09-15,"spencer",18.19375,421.33
2006-09-16,"aboveLCR",13.82,123.6
2006-09-16,"diamond",17.5002083333333,387.53
2006-09-16,"glencanyondam",11.3963888888889,-0.32
2006-09-16,"LCR",18.1461458333333,NA
2006-09-16,"leesferry",11.8054166666667,25.43
2006-09-16,"phantom",15.0522916666667,167.05
2006-09-16,"rm127",15.6160416666667,231.42
2006-09-16,"rm30",13.1270833333333,73.71
2006-09-16,"spencer",17.8060416666667,421.33
2006-09-17,"aboveLCR",13.6001041666667,123.6
2006-09-17,"glencanyondam",11.4694444444444,-0.32
2006-09-17,"LCR",17.8278125,NA
2006-09-17,"leesferry",11.6656944444444,25.43
2006-09-17,"phantom",14.475625,167.05
2006-09-17,"rm127",15.3908333333333,231.42
2006-09-17,"rm30",12.3540625,73.71
2006-09-17,"spencer",17.358125,421.33
2006-09-18,"aboveLCR",12.9084375,123.6
2006-09-18,"glencanyondam",12.1270833333333,-0.32
2006-09-18,"LCR",18.1663541666667,NA
2006-09-18,"leesferry",11.8415277777778,25.43
2006-09-18,"phantom",14.1384375,167.05
2006-09-18,"rm127",15.0359375,231.42
2006-09-18,"rm30",12.29375,73.71
2006-09-18,"spencer",16.949375,421.33
2006-09-19,"aboveLCR",12.9217708333333,123.6
2006-09-19,"glencanyondam",11.8536111111111,-0.32
2006-09-19,"LCR",18.8217708333333,NA
2006-09-19,"leesferry",12.27125,25.43
2006-09-19,"phantom",13.5952083333333,167.05
2006-09-19,"rm127",14.8348958333333,231.42
2006-09-19,"rm30",12.6080208333333,73.71
2006-09-19,"spencer",16.9720833333333,421.33
2006-09-20,"aboveLCR",13.3465625,123.6
2006-09-20,"glencanyondam",11.8938888888889,-0.32
2006-09-20,"LCR",19.3613541666667,NA
2006-09-20,"leesferry",12.0963888888889,25.43
2006-09-20,"phantom",13.7754166666667,167.05
2006-09-20,"rm127",14.3797916666667,231.42
2006-09-20,"rm30",12.9451041666667,73.71
2006-09-20,"spencer",16.8347916666667,421.33
2006-09-21,"aboveLCR",13.2270833333333,123.6
2006-09-21,"glencanyondam",11.5465573770492,-0.32
2006-09-21,"LCR",17.5935416666667,NA
2006-09-21,"leesferry",11.7184905660377,25.43
2006-09-21,"phantom",13.8815625,167.05
2006-09-21,"rm127",14.200625,231.42
2006-09-21,"rm30",12.4586458333333,73.71
2006-09-21,"spencer",16.5935416666667,421.33
2006-09-22,"aboveLCR",13.0127083333333,123.6
2006-09-22,"glencanyondam",12.298,-0.32
2006-09-22,"LCR",18.505,NA
2006-09-22,"leesferry",11.9408333333333,25.43
2006-09-22,"phantom",13.695625,167.05
2006-09-22,"rm127",14.4240625,231.42
2006-09-22,"rm30",12.3673958333333,73.71
2006-09-22,"spencer",16.1260416666667,421.33
2006-09-23,"aboveLCR",12.7352083333333,123.6
2006-09-23,"glencanyondam",12.1515277777778,-0.32
2006-09-23,"LCR",17.3747916666667,NA
2006-09-23,"leesferry",12.0980555555556,25.43
2006-09-23,"phantom",13.2783333333333,167.05
2006-09-23,"rm127",14.0997916666667,231.42
2006-09-23,"rm30",12.0922916666667,73.71
2006-09-23,"spencer",15.6647916666667,421.33
2006-09-24,"aboveLCR",12.6263541666667,123.6
2006-09-24,"glencanyondam",12.5638888888889,-0.32
2006-09-24,"LCR",17.9792708333333,NA
2006-09-24,"leesferry",12.2933333333333,25.43
2006-09-24,"phantom",13.2979166666667,167.05
2006-09-24,"rm127",13.85375,231.42
2006-09-24,"rm30",12.6063541666667,73.71
2006-09-24,"spencer",15.6772916666667,421.33
2006-09-25,"aboveLCR",13.2327083333333,123.6
2006-09-25,"glencanyondam",12.4547222222222,-0.32
2006-09-25,"LCR",18.9744791666667,NA
2006-09-25,"leesferry",12.6747222222222,25.43
2006-09-25,"phantom",13.4273958333333,167.05
2006-09-25,"rm127",13.9380208333333,231.42
2006-09-25,"rm30",12.9253125,73.71
2006-09-25,"spencer",15.7627083333333,421.33
2006-09-26,"aboveLCR",13.6288541666667,123.6
2006-09-26,"glencanyondam",12.44,-0.32
2006-09-26,"LCR",20.1172916666667,NA
2006-09-26,"leesferry",12.5263888888889,25.43
2006-09-26,"phantom",14.1205208333333,167.05
2006-09-26,"rm127",14.1607291666667,231.42
2006-09-26,"rm30",13.3086458333333,73.71
2006-09-26,"spencer",15.863125,421.33
2006-09-27,"aboveLCR",13.9228125,123.6
2006-09-27,"glencanyondam",12.7490277777778,-0.32
2006-09-27,"LCR",20.9164583333333,NA
2006-09-27,"leesferry",12.7843055555556,25.43
2006-09-27,"phantom",14.545625,167.05
2006-09-27,"rm127",14.7761458333333,231.42
2006-09-27,"rm30",13.1951041666667,73.71
2006-09-27,"spencer",15.9902083333333,421.33
2006-09-28,"aboveLCR",13.8375,123.6
2006-09-28,"glencanyondam",12.5095833333333,-0.32
2006-09-28,"LCR",20.4613541666667,NA
2006-09-28,"leesferry",12.8159722222222,25.43
2006-09-28,"phantom",14.6613541666667,167.05
2006-09-28,"rm127",15.2301041666667,231.42
2006-09-28,"rm30",13.4901041666667,73.71
2006-09-28,"spencer",16.1347916666667,421.33
2006-09-29,"aboveLCR",14.1153125,123.6
2006-09-29,"glencanyondam",12.2661111111111,-0.32
2006-09-29,"LCR",20.3230208333333,NA
2006-09-29,"leesferry",12.4775,25.43
2006-09-29,"phantom",14.6284375,167.05
2006-09-29,"rm127",15.3290625,231.42
2006-09-29,"rm30",13.4546875,73.71
2006-09-29,"spencer",16.3575,421.33
2006-09-30,"aboveLCR",14.0370833333333,123.6
2006-09-30,"glencanyondam",12.1156944444444,-0.32
2006-09-30,"LCR",20.0597916666667,NA
2006-09-30,"leesferry",12.27875,25.43
2006-09-30,"phantom",14.8454166666667,167.05
2006-09-30,"rm127",15.2642105263158,231.42
2006-09-30,"rm30",13.1128125,73.71
2006-09-30,"spencer",16.6895833333333,421.33
2006-10-01,"aboveLCR",13.736875,123.6
2006-10-01,"glencanyondam",12.1209722222222,-0.32
2006-10-01,"LCR",20.1336458333333,NA
2006-10-01,"leesferry",12.1793055555556,25.43
2006-10-01,"phantom",14.649375,167.05
2006-10-01,"rm127",15.4152083333333,231.42
2006-10-01,"rm30",12.9380208333333,73.71
2006-10-01,"spencer",16.9421276595745,421.33
2006-10-02,"aboveLCR",13.64625,123.6
2006-10-02,"glencanyondam",12.2191666666667,-0.32
2006-10-02,"LCR",20.7366666666667,NA
2006-10-02,"leesferry",12.2638888888889,25.43
2006-10-02,"national",15.7707407407407,294.19
2006-10-02,"phantom",14.4817708333333,167.05
2006-10-02,"rm127",15.3388541666667,231.42
2006-10-02,"rm30",12.8204166666667,73.71
2006-10-02,"spencer",17.0275,421.33
2006-10-03,"aboveLCR",13.620625,123.6
2006-10-03,"glencanyondam",12.0908333333333,-0.32
2006-10-03,"LCR",20.8497916666667,NA
2006-10-03,"leesferry",12.2920833333333,25.43
2006-10-03,"national",15.8773958333333,294.19
2006-10-03,"phantom",14.5180208333333,167.05
2006-10-03,"rm127",15.2567708333333,231.42
2006-10-03,"rm30",13.0658333333333,73.71
2006-10-03,"spencer",17.2447916666667,421.33
2006-10-04,"aboveLCR",13.758125,123.6
2006-10-04,"glencanyondam",12.2377777777778,-0.32
2006-10-04,"LCR",20.8185416666667,NA
2006-10-04,"leesferry",12.2623611111111,25.43
2006-10-04,"national",15.8178125,294.19
2006-10-04,"phantom",14.4058333333333,167.05
2006-10-04,"rm127",15.144375,231.42
2006-10-04,"rm30",13.0582291666667,73.71
2006-10-04,"spencer",17.385625,421.33
2006-10-05,"aboveLCR",13.7053125,123.6
2006-10-05,"glencanyondam",12.5175,-0.32
2006-10-05,"LCR",20.684375,NA
2006-10-05,"leesferry",12.5269444444444,25.43
2006-10-05,"national",15.61,294.19
2006-10-05,"phantom",14.5477083333333,167.05
2006-10-05,"rm127",15.0245833333333,231.42
2006-10-05,"rm30",13.0177083333333,73.71
2006-10-05,"spencer",17.2379166666667,421.33
2006-10-06,"aboveLCR",13.66,123.6
2006-10-06,"diamond",16.525,387.53
2006-10-06,"glencanyondam",12.51125,-0.32
2006-10-06,"LCR",19.0491666666667,NA
2006-10-06,"leesferry",12.7947222222222,25.43
2006-10-06,"national",15.5853125,294.19
2006-10-06,"phantom",14.5179166666667,167.05
2006-10-06,"rm127",15.2067708333333,231.42
2006-10-06,"rm30",13.3019791666667,73.71
2006-10-06,"spencer",17.096875,421.33
2006-10-07,"aboveLCR",13.9133333333333,123.6
2006-10-07,"diamond",16.1741666666667,387.53
2006-10-07,"glencanyondam",11.2256944444444,-0.32
2006-10-07,"LCR",17.8540625,NA
